,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
14646,Rick Parets,,M,,,,,,,,,2.0,,,,,,,,
14647,Woodrow Parfrey,1922-10-05,M,96.58788339254058,,9.0,,,,2.0,,,,dr5regw,,,,,,
14648,Jerry Paris,1925-07-25,M,93.78426661738436,,7.0,,1.0,,3.0,,2.0,,9q8yyk8,,29.0,,,,0.0
14649,Jeffrey Vincent Parise,1975-02-08,M,44.241839325927295,,1.0,,,,,,2.0,,dp4dprt,,,,,,
14771,Randall Park,,M,,,,,1.0,1.0,1.0,1.0,3.0,1.0,9q5ctr1,,,,,,0.0
14772,Steve Park,,M,,,,,1.0,1.0,2.0,2.0,2.0,1.0,dr3zqrn,,,,,,0.0
14773,Albert Parker,1885-05-11,M,133.98769310800358,,4.0,,,,,,2.0,,dr5regw,,,,,,
14774,Anthony Ray Parker,1958-05-13,M,60.984140673662026,,4.0,,,,,,,,dpsr18k,,,,,,
14775,Corey Parker,1965-07-08,M,53.82998966440105,,6.0,,,,,,1.0,,dr5regw,,,,,,
14776,F. William Parker,1941-12-13,M,77.39789318055813,,11.0,,,,,,1.0,,,,,,,,
14777,Fess Parker,1924-08-16,M,94.72336872078141,,7.0,,1.0,,2.0,,2.0,,9vff34v,,36.0,,,,1.0
14778,Frank Parker,1939-07-01,M,79.85105785881983,,6.0,,,,,,1.0,,dr47p6y,,,,,,
14779,Jameson Parker,1947-11-18,M,71.46758660342101,,10.0,,3.0,,4.0,,1.0,,dqcx88s,,22.0,27.0,,,1.0
14780,Nate Parker,1979-11-18,M,39.466929505739344,,10.0,,1.0,,5.0,,5.0,,dq9c8h6,,28.0,,,,0.0
14781,Fred Parker Jr.,,M,,,,,,,,,1.0,,9v1zqsr,,,,,,
14782,Steven Christopher Parker,1989-01-08,M,30.32505800940471,,0.0,,,,,,4.0,,9xj3673,,,,,,
14783,Sunshine Parker,1927-06-10,M,91.9088003175972,,5.0,,,,,,1.0,,,,,,,,
14784,Timothy Britten Parker,1962-02-08,M,57.24142179510873,,1.0,,,,,,1.0,,9zqvj0j,,,,,,
14785,Tom Parker,1977-07-23,M,41.7886746476656,,7.0,,,,,,2.0,,9q9pwm6,,,,,,
14786,Trey Parker,1969-10-19,M,49.54790310547102,,9.0,,2.0,,1.0,,1.0,,9xj0gdq,,37.0,39.0,,,1.0
14787,Willard Parker,1912-02-05,M,107.2520311847608,,1.0,,2.0,,1.0,,1.0,,dr5regw,,27.0,39.0,,,1.0
14788,Andrew Parks,1951-03-01,M,68.1848361020418,,2.0,,,,,,,,9q5ctr1,,,,,,
14789,Gordon Parks,1912-11-30,M,106.43339698967121,,11.0,,,,,,,,9ysxkbe,,,,,,
14790,James Parks,1968-11-16,M,50.47057776682615,,10.0,,,,,,,,9q578bv,,,,,,
14791,Larry Parks,1914-12-13,M,104.39913208347879,,11.0,,,,2.0,,2.0,,9yut4q4,,,,,,
14792,Michael Parks,1940-04-24,M,79.03516157073724,,4.0,,,,2.0,,2.0,,9qh2swy,,,,,,
14793,Wolé Parks,1982-07-27,M,36.77830482487662,,7.0,,,,,,1.0,,dr5regw,,,,,,
14794,Chris Parnell,1967-02-05,M,52.25021732136867,,1.0,,,,,,5.0,,9ypzyyu,,,,,,
14795,Emory Parnell,1892-12-29,M,126.35167046551264,,0.0,,,,2.0,,2.0,,9zvz9xt,,,,,,
14796,Russ Parr,,M,,,,,,,,,6.0,,9qe14x6,,,,,,
14797,Jim Parrack,1981-02-08,M,38.240347166608494,,1.0,,2.0,,,,2.0,,9vgk24n,,27.0,,,,1.0
14798,Benjamin John Parrillo,,M,,,,,,,,,,,drt2zp2,,,,,,
14799,Hunter Parrish,1987-05-13,M,31.984229655639748,,4.0,,1.0,,,,1.0,,dq8vtfh,,28.0,,,,0.0
14800,Robert Parrish,1916-01-04,M,103.33956207177424,,0.0,,,,,,6.0,,djg8dj3,,,,,,
14801,Peter Parros,1960-11-11,M,58.48443157628151,,10.0,,,,,,,,dr5rmm5,,,,,,
14802,James Gibbons Parrott,1897-08-02,M,121.7602004147929,,7.0,,,,,,3.0,,dqcx88s,,,,,,
14803,Jim Parsons,1973-03-24,M,46.120043532721404,,3.0,,1.0,,,,1.0,,9vk1mc9,,44.0,,,,0.0
14804,Milton Parsons,1904-05-19,M,114.96745313045444,,4.0,,,,,,1.0,,drtf2jc,,,,,,
14805,Paul A. Partain,1946-11-22,M,72.45597103294386,,11.0,,,,,,1.0,,9v6kpvc,,,,,,
14806,Ross Partridge,1968-02-26,M,51.19338521667111,-11.532064313435596,2.0,8.0,1.0,1.0,,,4.0,3.0,dr7qs0s,625441.0,48.0,,37.0,37.0,0.0
14807,Robert Parucha,1955-10-02,M,63.596103958329046,,9.0,,,,,,3.0,,9q5ctr1,,,,,,
14808,Pedro Pascal,1975-04-02,M,44.096730254556896,,3.0,,,,,,1.0,,66j9xyu,,,,,,
14809,Adrian Pasdar,1965-04-30,M,54.018905247883254,,4.0,,1.0,,2.0,,1.0,,drecmrb,,35.0,52.0,,,1.0
14810,Kalla Pasha,1879-03-05,M,140.17262503679063,,2.0,,,,,,4.0,,dpsby4p,,,,,,
14811,Stivi Paskoski,,M,,,,,,,,,1.0,,,,,,,,
14812,Steven Pasquale,1979-11-18,M,39.466929505739344,0.34497628288055204,10.0,6.0,2.0,,,1.0,1.0,2.0,dr1mpvb,625441.0,28.0,34.0,,,1.0
14813,David Pasquesi,1960-12-23,M,58.369439481988,,0.0,,,,,,2.0,,dp3wjzt,,,,,,
14814,Vincent Pastore,1946-07-14,M,72.81463685085936,,6.0,,,,,,1.0,,dr72r5t,,,,,,
14815,Robert Pastorelli,1954-06-21,M,64.87744443759968,,6.0,,,,2.0,,1.0,,dr5n3f3,,,,,,
14816,Michael Pataki,1938-01-16,M,81.30488647953072,,0.0,,,,,,3.0,,dpq9ucb,,,,,,
14817,Tom Patchett,,M,,,,,,,,,5.0,,9q5ctr1,,,,,,
14818,Ravi Patel,1978-12-18,M,40.38412835308048,,11.0,,,,,,1.0,,dp828eg,,,,,,
14819,Mandy Patinkin,1952-11-30,M,66.43257561756914,6.067201927486532,11.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,dp3wjzt,20000000.0,28.0,,34.0,34.0,0.0
14820,Alejandro Patino,,M,,,,,,,,,1.0,,,,,,,,
14821,Jason Patric,1966-06-17,M,52.88814965399701,,5.0,,,,1.0,,1.0,,dr5x8y2,,,,,,
14822,Butch Patrick,1953-08-02,M,65.76178840085697,,7.0,,,,,,1.0,,9q5ctr1,,,,,,
14823,Dennis Patrick,1918-03-14,M,101.14923646618341,,2.0,,,,,,2.0,,dr4e394,,,,,,
14824,Jerome Patrick,1882-06-01,M,136.93094314051623,,5.0,,,,,,1.0,,rbsr7dk,,,,,,
14825,Robert Patrick,1958-11-05,M,60.50226904043204,,10.0,,1.0,,2.0,,1.0,,dn5chhb,,32.0,,,,0.0
14826,Moultrie Patten,1919-06-10,M,99.90896459201763,,5.0,,,,,,3.0,,,,,,,,
14827,Chuck Patterson,1945-02-11,M,74.2328726804794,,1.0,,,,,,2.0,,9ypzyyu,,,,,,
14828,Hank Patterson,1888-10-09,M,130.57352307028893,,9.0,,,,,,2.0,,dn480k9,,,,,,
14964,James Patterson,1932-06-29,M,86.85462398269642,,6.0,,,,,,1.0,,dppt7qx,,,,,,
14965,Jay Patterson,1954-08-22,M,64.70769420316638,,7.0,,,,,,1.0,,dngykys,,,,,,
14966,Ross Patterson,1977-02-25,M,42.19388488469989,,2.0,,,,,,1.0,,dnh1cg4,,,,,,
14967,Scott Patterson,1958-09-11,M,60.6528539258164,,8.0,,1.0,,1.0,,5.0,,dr4e394,,25.0,,,,1.0
14968,Dylan Patton,1992-07-13,M,26.81506122644545,,6.0,,,,,,1.0,,9vfuvwt,,,,,,
14969,Mark Patton,1958-09-22,M,60.622736948739536,,8.0,,,,,,3.0,,9yuwrvc,,,,,,
14970,Will Patton,1954-06-14,M,64.8966097866486,,5.0,,,,,,1.0,,djz4mng,,,,,,
14971,Aaron Paul,1979-08-27,M,39.69417578731938,,8.0,,1.0,,,,1.0,,9rv1sfz,,34.0,,,,0.0
14972,Don Michael Paul,1963-04-17,M,56.055908061082704,,3.0,,,,,,4.0,,9mupk2n,,,,,,
14973,Jake Paul,1997-01-17,M,22.300252571921398,,0.0,,,,,,4.0,,dpmg9s2,,,,,,
14974,Jarrad Paul,1976-06-20,M,42.87836163644703,,5.0,,,,,,3.0,,dhwfx1y,,,,,,
14975,Kurt Paul,,M,,,,,,,,,2.0,,9yegjbp,,,,,,
14976,Logan Paul,1995-04-01,M,24.099057475512843,,3.0,,,,,,8.0,,dpmezft,,,,,,
14977,Richard D. Paul,1940-06-06,M,78.91743156943673,,5.0,,,,,,1.0,,9q5c1uf,,,,,,
14978,Val Paul,,M,,,,,,,,,1.0,,9xj64fk,,,,,,
14979,Scott Paulin,1950-02-13,M,69.22797867170442,,1.0,,1.0,,1.0,,2.0,,dpnttjh,,31.0,,,,0.0
14980,Marcus T. Paulk,1986-10-12,M,32.5674038481283,,9.0,,,,,,3.0,,9q5ctr1,,,,,,
14981,Morgan Paull,1944-12-15,M,74.39167128688474,,11.0,,,,2.0,,1.0,,dr5regw,,,,,,
14982,Albert Paulsen,1925-12-13,M,93.39822172939895,,11.0,,,,,,,,6px5tkf,,,,,,
14983,Rob Paulsen,1956-03-11,M,63.15530093020391,,2.0,,2.0,,1.0,,3.0,,dpsby4p,,23.0,26.0,,,1.0
14984,Jay Paulson,,M,,,,,,,,,3.0,,dr5regw,,,,,,
14985,Jessie Pavelka,1982-09-26,M,36.61129249745032,,9.0,,1.0,1.0,1.0,1.0,4.0,1.0,9ufwpsy,20000000.0,26.0,34.0,,,1.0
14986,Edward Pawley,1901-03-16,M,118.1434252585611,,2.0,,,,1.0,,,,9yuwrvc,,,,,,
14987,Bill Paxton,1955-05-17,M,63.973935125293465,,4.0,,2.0,,2.0,,3.0,,9vff34v,,24.0,25.0,,,1.0
14988,Lee Payant,,M,,,,,,,,,3.0,,c23nb62,,,,,,
14989,David Paymer,1954-08-30,M,64.68579094711048,,8.0,,1.0,,2.0,,3.0,,dr5xhq0,,34.0,,,,0.0
14990,Allen Payne,,M,,,,,,,,,1.0,,dr72jm9,,,,,,
14991,John Payne,1912-05-23,M,106.95633722800603,-5.900189600060233,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,dnxhhbu,5003530.0,25.0,31.0,19.0,19.0,1.0
14992,Louis Payne,1873-01-13,M,146.31101254645887,,0.0,,,,,,1.0,,dr347ku,,,,,,
14993,Christian Payton,1965-12-24,M,53.36728338022,,0.0,,,,,,1.0,,dp3wjzt,,,,,,
14994,Claude Payton,1882-03-20,M,137.1308103520264,,3.0,,,,,,1.0,,9zjzww7,,,,,,
14995,Khary Payton,1972-05-16,M,46.974270518901825,,4.0,,2.0,,2.0,,3.0,,djvwmv9,,29.0,37.0,,,1.0
14996,Dick Peabody,1925-04-06,M,94.08543638815307,,3.0,,,,,,,,9yuwrvc,,,,,,
14997,John Pearce,1927-11-07,M,91.49811426654894,,10.0,,,,,,1.0,,dnh7he9,,,,,,
14998,Barry Pearl,1950-03-29,M,69.10751076339692,,3.0,,,,,,1.0,,dr1ez8s,,,,,,
14999,Zack Pearlman,1988-05-19,M,30.965728249040023,,4.0,,,,,,1.0,,dpscey1,,,,,,
15000,Jesse Pearson,1930-08-18,M,88.71913865445559,,7.0,,,,,,3.0,,9y722hq,,,,,,
15001,Harold Peary,1908-07-25,M,110.78393122377598,,7.0,,,,,,1.0,,9q9ns78,,,,,,
15002,Anthony Peck,1947-03-20,M,72.13289800611922,,3.0,,,,,,1.0,,dpq9uds,,,,,,
15003,Ed Peck,1917-03-26,M,102.11571763965037,,3.0,,,,,,1.0,,dr5regw,,,,,,
15004,Ethan Peck,1986-03-02,M,33.18069501769372,,2.0,,,,,,1.0,,9q5ctr1,,,,,,
15005,Gregory Peck,1916-04-05,M,103.08767462713129,,3.0,,2.0,,5.0,,1.0,,9mudjgt,,26.0,39.0,,,1.0
15006,J. Eddie Peck,1958-10-10,M,60.57345462261375,,9.0,,,,2.0,,1.0,,dnxsz4f,,,,,,
15007,Josh Peck,1986-11-10,M,32.48800454492563,,10.0,,1.0,,1.0,,6.0,,dr5regw,,31.0,,,,0.0
15008,Sam Peckinpah,1925-02-21,M,94.20590429646057,,2.0,,,,,,4.0,,9qdbfpv,,,,,,
15009,Charlie Pecoraro,1980-11-09,M,38.48949670424444,,10.0,,,,,,1.0,,9qh0stf,,,,,,
15010,Chris Pedersen,1963-05-22,M,55.96008131583811,,5.0,,,,,,5.0,,9q8yyk8,,,,,,
15011,Tom Pedi,1913-09-14,M,105.64487977165855,,8.0,,,,,,1.0,,dr5rmm5,,,,,,
15180,Ralph Peduto,1942-03-09,M,77.16243317795711,,2.0,,,,,,2.0,,dr5reh7,,,,,,
15181,Jordan Peele,1979-02-21,M,40.20616439762623,,2.0,,1.0,,1.0,,3.0,,dr5regw,,37.0,,,,0.0
15182,Vester Pegg,1889-05-23,M,129.95475608670952,,5.0,,,,,,1.0,,9yv1k23,,,,,,
15183,Edward Peil Sr.,1883-01-18,M,136.2984866219019,,0.0,,,,,,1.0,,dp9e46n,,,,,,
15184,Nathan Pelle,,M,,,,,,,,,1.0,,dr72r5t,,,,,,
15185,Mark Pellegrino,1965-04-09,M,54.076401295030024,,3.0,,,,2.0,,1.0,,9q5ctr1,,,,,,
15186,Will Peltz,1986-05-31,M,32.93428338706476,,5.0,,,,,,2.0,,dr5regw,,,,,,
15187,Meeno Peluce,1970-02-26,M,49.19197519456253,,2.0,,,,2.0,,3.0,,u173zt6,,,,,,
15188,Scott Pembroke,1889-09-13,M,129.64537259491982,,8.0,,,,,,5.0,,9q8yyk8,,,,,,
15189,Anthony Pena,1947-02-18,M,72.21503521632887,,2.0,,,,,,,,9v1zqsr,,,,,,
15190,Michael Peña,1976-01-13,M,43.31368885055819,,0.0,,1.0,,1.0,,2.0,,dp3wjzt,,30.0,,,,0.0
15191,Jerry Penacoli,1956-07-09,M,62.82675208936529,,6.0,,,,,,2.0,,dr65w62,,,,,,
15192,Josh Pence,1982-06-08,M,36.91246226821906,,5.0,,,,,,1.0,,9q59x9j,,,,,,
15193,Austin Pendleton,1940-03-27,M,79.11182296693293,,3.0,,,,,,1.0,,dpqd8gj,,,,,,
15194,Nat Pendleton,1895-08-09,M,123.74244508785259,,7.0,,,,,,1.0,,9zrs4z5,,,,,,
15195,Steve Pendleton,1908-09-16,M,110.63882215240558,,8.0,,,,,,1.0,,dr5regw,,,,,,
15228,Chris Penn,1965-10-10,M,53.57262640574413,,9.0,,,,,,1.0,,9q5ctr1,,,,,,
15229,Leo Penn,1921-08-27,M,97.69399782336392,2.8775402643449217,8.0,9.0,2.0,1.0,,,3.0,1.0,drt6uws,625441.0,26.0,31.0,29.0,29.0,1.0
15230,Leonard Penn,1907-11-13,M,111.48209751055805,,10.0,,,,,,1.0,,drkrs0m,,,,,,
15231,Sean Penn,1960-08-17,M,58.71989157888253,2.004147929115588,7.0,7.0,2.0,2.0,2.0,6.0,2.0,3.0,9q59x9j,20000000.0,25.0,29.0,27.0,27.0,1.0
15232,Larry Pennell,1928-02-21,M,91.20789612380815,,2.0,,,,,,6.0,,dpp6fp8,,,,,,
15233,Jonathan Penner,1962-03-05,M,57.172974119934025,,2.0,,,,2.0,,3.0,,dr5regw,,,,,,
15234,Jack Pennick,1895-12-07,M,123.41389624701395,,11.0,,,,,,1.0,,c20fbmg,,,,,,
15235,Christopher Pennock,1944-06-07,M,74.91461152521954,,5.0,,,,,,1.0,,9yegjbp,,,,,,
15236,Eddie Pepitone,1958-11-05,M,60.50226904043204,,10.0,,,,,,2.0,,dr5rmm5,,,,,,
15237,George Peppard,1928-10-01,M,90.59734286124971,,9.0,,5.0,,3.0,,1.0,,dpsby4p,,26.0,36.0,,,1.0
15238,Marco Perella,1949-05-18,M,69.9699514705983,,4.0,,,,2.0,,1.0,,9vk1mc9,,,,,,
15239,George Anthony Perez,1972-09-09,M,46.65667330609116,,8.0,,,,,,5.0,,9mubbxp,,,,,,
15240,Jacob Perez,1996-04-21,M,23.04222537081528,,4.0,,,,,,5.0,,9q5cpfd,,,,,,
15241,Manny Pérez,1969-05-05,M,50.005133575638105,,4.0,,,,,,,,d7mtzjs,,,,,,
15242,Miguel Pérez,1957-09-07,M,61.66314161139517,,8.0,,,,,,1.0,,9q9k6mj,,,,,,
15243,Walter Perez,1982-07-12,M,36.819373429981454,,6.0,,,,,,2.0,,9q5cnj2,,,,,,
15244,Frank Ray Perilli,,M,,,,,,,,,6.0,,dp3wjzt,,,,,,
15245,George Periolat,1874-02-05,M,145.24870462774732,,1.0,,,,,,,,dp3wjzt,,,,,,
15246,Anthony Perkins,1932-04-04,M,87.09008398529743,-16.027707618910725,3.0,3.0,1.0,1.0,,,2.0,3.0,dr5regw,118.0,41.0,,25.0,25.0,0.0
15247,Jack Perkins,,M,,,,,,,,,1.0,,cbpbb30,,,,,,
15248,Osgood Perkins,1892-05-16,M,126.97317535609905,,4.0,,1.0,,,,1.0,,drt2gjx,,30.0,,,,1.0
15249,Oz Perkins,1974-02-02,M,45.25760282552003,,1.0,,1.0,,2.0,,2.0,,dr72h8r,,25.0,,,,1.0
15250,Ron Perkins,,M,,,,,,,,,1.0,,,,,,,,
15251,Walter E. Perkins,,M,,,,,,,,,,,drtzkv9,,,,,,
15252,Max Perlich,1968-03-28,M,51.10851009945447,,3.0,,,,,,1.0,,dpmuhfx,,,,,,
15253,Ron Perlman,1950-04-13,M,69.06644215829209,,3.0,,1.0,,2.0,,3.0,,dr72m7p,,31.0,,,,0.0
15254,Brady Permenter,2003-03-26,M,16.115320643134357,,3.0,,,,,,1.0,,9vzcx0v,,,,,,
15255,Paul Perri,1953-11-06,M,65.49894932818607,,10.0,,,,2.0,,5.0,,drk4urz,,,,,,
15256,Jack Perrin,,M,,,,,,,1.0,,,,dp7ne7s,,,,,,
15257,Harold Perrineau,1963-08-07,M,55.74926247629999,,7.0,,1.0,,3.0,,1.0,,dr5rmm5,,39.0,,,,0.0
15258,Bob Perry,1878-12-26,M,140.36154062027282,,0.0,,,,,,1.0,,dr5regw,,,,,,
15259,Bradley Steven Perry,1998-11-23,M,20.45216534220415,,11.0,,,,,,1.0,,,,,,,,
15260,DJ Perry,1970-06-23,M,48.87164007474486,,6.0,,,,,,1.0,,dpeg5gh,,,,,,
15261,Felton Perry,1945-09-11,M,73.65243639499785,,8.0,,,,,,2.0,,dp3wjzt,,,,,,
15262,Guy Perry,,M,,,,,,,,,1.0,,9yegjbp,,,,,,
15263,J.J. Perry,,M,,,,,,,,,6.0,,,,,,,,
15264,Jeff Perry,1955-08-16,M,63.72478558765753,0.16701232742629896,7.0,5.0,2.0,2.0,,4.0,1.0,1.0,dp3xfnc,5003530.0,28.0,31.0,28.0,28.0,1.0
15265,John Bennett Perry,1941-01-04,M,78.33699528395519,,0.0,,,,2.0,,2.0,,drefypq,,,,,,
15266,Joseph V. Perry,,M,,,,,,,,,,,dppn59u,,,,,,
15267,Luke Perry,1966-10-11,M,52.570552441186344,,9.0,,1.0,,2.0,,2.0,,dpjrf7f,,27.0,37.0,,,1.0
15268,Matthew Perry,1969-08-19,M,49.71491543289732,,7.0,,,,,,2.0,,drefypq,,,,,,
15269,Rod Perry,1941-07-30,M,77.77024853350856,,7.0,,,,,,1.0,,dr456wd,,,,,,
15270,Rodney Perry,1970-09-15,M,48.64165588615783,,8.0,,,,,,,,dp3wjzt,,,,,,
15271,Roger Perry,1933-05-07,M,86.00039699651602,-4.3341067920628085,4.0,8.0,2.0,1.0,,,1.0,3.0,9zrs4z5,20000000.0,42.0,67.0,38.0,38.0,1.0
15272,Tyler Perry,1969-09-13,M,49.646467757722604,,8.0,,,,1.0,,4.0,,9vrfqk7,,,,,,
15273,Lou Perryman,,M,,,,,,,,,1.0,,9vfz88y,,,,,,
15274,Nehemiah Persoff,1919-08-02,M,99.76385552064724,,7.0,,,,4.0,,1.0,,sv9h9r1,,,,,,
15275,Joe Pesci,1943-02-09,M,76.23975851660198,,1.0,,1.0,,1.0,,1.0,,dr5r8pt,,45.0,49.0,,,1.0
15276,Gino Anthony Pesi,1980-11-03,M,38.50592414628637,,10.0,,,,,,4.0,,dppn59u,,,,,,
15277,Andy Pessoa,1995-10-30,M,23.51862119003128,,10.0,,,,,,3.0,,9z1x934,,,,,,
15278,Brock Peters,1927-07-02,M,91.84856636344351,,6.0,,1.0,,1.0,,1.0,,dr72jm9,,34.0,,,,0.0
15279,Clarke Peters,1952-04-07,M,67.08145957822542,,3.0,,,,5.0,,4.0,,dr5regw,,,,,,
15280,Evan Peters,1987-01-20,M,32.29361314742945,,1.0,,,,,,2.0,,9yzgery,,,,,,
15281,Frederick Peters,1884-06-30,M,134.85013381520494,,6.0,,,,,,1.0,,drt34fr,,,,,,
15282,House Peters Jr.,1916-01-12,M,103.31765881571829,,0.0,,,,,,1.0,,dr789p9,,,,,,
15283,Rick Peters,1967-06-01,M,51.932620108558005,,5.0,,,,2.0,,1.0,,dpsby4p,,,,,,
15284,Chris Petersen,1963-08-18,M,55.71914549922312,,7.0,,,,,,1.0,,9q5ctr1,,,,,,
15285,Tommy Petersen,,M,,,,,,,,,3.0,,,,,,,,
15286,William Petersen,1953-02-21,M,66.2053293359891,,2.0,,,,3.0,,2.0,,dp3xhw5,,,,,,
15287,"Gilbert ""Gil"" Peterson",1936-02-28,M,83.18856650033881,,2.0,,,,,,2.0,,djbnqpj,,,,,,
15288,Jeff Peterson,,M,,,,,,,,,,,9xj64fk,,,,,,
15289,Seth Peterson,,M,,,,,,,,,,,dr72jm9,,,,,,
15290,Tom Peterson,1930-02-23,M,89.20101028768559,,2.0,,1.0,,2.0,,1.0,,9zvz9xt,,24.0,,,,1.0
15291,Ian Petrella,1974-12-17,M,44.38694839729769,,11.0,,,,,,,,9q5ctr1,,,,,,
15292,Donald Petrie,1954-04-02,M,65.09647699815876,,3.0,,,,,,3.0,,dr5regw,,,,,,
15293,George O. Petrie,1912-11-16,M,106.47172768776908,,10.0,,,,,,1.0,,drk4urz,,,,,,
15294,Howard Petrie,1906-11-22,M,112.45679240504595,,11.0,,,,,,1.0,,drtd55d,,,,,,
15295,Chris Petrovski,1991-04-08,M,28.07997426367413,,3.0,,,,,,1.0,,srr1mm5,,,,,,
15296,Christopher Pettiet,1976-02-12,M,43.23155164034853,,1.0,,,,,,1.0,,9vg5ze4,,,,,,
15297,Kyler Pettis,1992-10-16,M,26.554960060781536,,9.0,,,,,,3.0,,9mur1en,,,,,,
15298,Joseph Pevney,1911-09-15,M,107.64355188676016,,8.0,,,,,,4.0,,dr5regw,,,,,,
15299,Naathan Phan,1988-08-20,M,30.711102897390088,,7.0,,,,,,4.0,,9qe14x6,,,,,,
15300,Shawn Phelan,1975-01-07,M,44.32945235015093,,0.0,,,,,,,,drmrtu5,,,,,,
15301,Buster Phelps,1926-11-05,M,92.50292613811372,,10.0,,,,,,1.0,,9q5ctr1,,,,,,
15302,Lee Phelps,1893-05-15,M,125.97657720555522,,4.0,,1.0,,,,1.0,,dr4e394,,23.0,,,,0.0
15303,Mekhi Phifer,1974-12-29,M,44.354093513213826,-0.7364969848799086,0.0,9.0,2.0,2.0,2.0,1.0,4.0,2.0,dr5rsp2,123264.0,25.0,29.0,24.0,24.0,1.0
15304,John Philbin,1960-04-27,M,59.02653716366524,,4.0,,,,,,1.0,,9q3rcwd,,,,,,
15305,Regis Philbin,1931-08-25,M,87.70063724785587,,8.0,,2.0,,4.0,,6.0,,dr72r5t,,24.0,37.0,,,1.0
15306,James Philbrook,1924-10-24,M,94.5344531372992,,10.0,,,,4.0,,1.0,,9zrs4z5,,,,,,
15307,Lee Philips,1927-01-10,M,92.32222427565249,,0.0,,,,,,1.0,,dr5regw,,,,,,
15308,Ryan Phillippe,1974-09-10,M,44.65526328398256,-1.5304900169065758,8.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,dr438km,20000000.0,25.0,33.0,23.0,23.0,1.0
15309,Augustus Phillips,1874-08-01,M,144.76409508751038,,7.0,,,,,,2.0,,dp60bu6,,,,,,
15310,Barney Phillips,1913-10-20,M,105.54631511940693,,9.0,,,,,,5.0,,9yzgery,,,,,,
15311,Derek Phillips,1976-04-18,M,43.050849777887294,,3.0,,,,,,1.0,,dhwfx1y,,,,,,
15312,Eddie Phillips,1899-08-14,M,119.72867341560743,,7.0,,,,,,1.0,,dr4e394,,,,,,
15313,Ethan Phillips,1955-02-08,M,64.24225001197834,,1.0,,1.0,,,,2.0,,dr5xsqj,,35.0,,,,0.0
15314,Graham Phillips,1993-04-14,M,26.06213679952361,,3.0,,,,,,2.0,,9mupjqy,,,,,,
15315,Jeff Daniel Phillips,,M,,,,,,,,,2.0,,dp3wjzt,,,,,,
15316,Joseph C. Phillips,1962-01-17,M,57.301655749262466,,0.0,,1.0,,3.0,,3.0,,9xj64fk,,32.0,,,,0.0
15317,Kevin Phillips,1981-12-11,M,37.40254762247,,11.0,,,,,,,,dr5qbem,,,,,,
15318,Lou Diamond Phillips,1962-02-17,M,57.21678063204583,,1.0,,3.0,,4.0,,10.0,,wdts1j7,,25.0,,,,1.0
15319,Todd Phillips,,M,,,,,,,,,1.0,,dr5rmm5,,,,,,
15320,William Phipps,1922-02-04,M,97.25319479523878,,1.0,,,,,,3.0,,dncu00z,,,,,,
15321,Joaquin Phoenix,1974-10-28,M,44.52384374764711,,10.0,,,,,,4.0,,de2cp9x,,,,,,
15322,River Phoenix,1970-08-23,M,48.70462774731856,,8.0,,,,,,3.0,,9rcvgtk,,,,,,
15323,Ben Piazza,1933-07-30,M,85.77041280792898,-0.5913879135095177,7.0,2.0,1.0,2.0,,,3.0,1.0,9ynmevk,20000000.0,34.0,46.0,22.0,22.0,1.0
15324,Vincent Piazza,1976-05-25,M,42.949547218628716,,5.0,,,,,,1.0,,dr5rwuq,,,,,,
15325,Robert Picardo,1953-10-27,M,65.52632839825596,,10.0,,1.0,,2.0,,1.0,,dr4e394,,31.0,,,,0.0
15326,Paul Picerni,1922-12-01,M,96.43182269314222,,11.0,,1.0,,8.0,,1.0,,dr5regw,,25.0,,,,0.0
15327,Irving Pichel,1891-06-24,M,127.86847094738428,,6.0,,,,,,1.0,,dppn59u,,,,,,
15328,John M. Pickard,1913-06-25,M,105.86665023922464,,6.0,,,,,,1.0,,dn6skku,,,,,,
15329,James Pickens Jr.,1954-10-26,M,64.52973024771215,,10.0,,1.0,,2.0,,,,dpmuhfx,,30.0,,,,0.0
15330,Slim Pickens,1919-06-29,M,99.85694435888485,,6.0,,,,3.0,,,,9q6zxrp,,,,,,
15331,Ryan Pickett,,M,,,,,,,,,,,dqcx88s,,,,,,
15332,Jack Pickford,1896-08-18,M,122.71572996023191,1.8289218806683232,7.0,9.0,3.0,2.0,,,3.0,2.0,dpz83df,625441.0,20.0,31.0,17.0,17.0,1.0
15333,Jake Picking,1991-03-02,M,28.18127682293271,,2.0,,,,,,1.0,,u0zf4ed,,,,,,
15334,Fred Pickler,,M,,,,,,,,,4.0,,dnr2pxh,,,,,,
15335,Walter Pidgeon,1897-09-23,M,121.61782925042952,,9.0,,2.0,,1.0,,1.0,,f81189y,,25.0,,,,1.0
15336,Bradley Pierce,1984-10-23,M,34.535958986153034,,10.0,,,,,,4.0,,9tbnz1s,,,,,,
15337,Brayden Pierce,1988-02-10,M,31.236781042731884,,1.0,,,,,,7.0,,9yzgery,,,,,,
