,Unnamed: 0,Unnamed: 0.1,name,bday,name_spouse,num_of_child,edu,role,birthplace,bday_sp,birthplace_sp,role_sp,name_sp_sp,num_of_child_sp,age_diff,age,age_sp,name_spouse_cl,year_m,year_div,name_sp_sp_cl,year_m_sp,year_div_sp,num_of_child_cl,num_of_child_sp_cl,name_spouse_cl,num_of_m,name_sp_sp_cl,num_of_m_sp,num_of_role,num_of_role_sp,birthplace,birthplace_sp,birthplace,birthplace_sp,geohash,geohash_sp,zodiac,zodiac_sp
399,399,399,Linda Darnell,1923-10-16,Peverell Marley ( m.  1943;  div.  1951) Phillip Liebmann ( m.  1954;  div.  1955) Merle Roy Robertson ( m.  1957;  div.  1963),1,,"Actress, singer","Dallas ,  Texas ,  U.S.",1899-08-14,"San Jose, California",Cinematographer,Lina Basquette ( m.  1929;  div.  1930) Virginia Ruth McAdoo ( m.  1934;  div.  1940) Linda Darnell ( m.  1943;  div.  1951),,24.170243057694545,95.47629314770323,119.64653620539778,"['Peverell Marley', 'Phillip Liebmann', 'Merle Roy Robertson']","[1943, 1954, 1957]","[1951, 1955, 1963]","['Lina Basquette', 'Virginia Ruth McAdoo', 'Linda Darnell']","[1929, 1934, 1943]","[1930, 1940, 1951]",1.0,,"['Peverell Marley', 'Phillip Liebmann', 'Merle Roy Robertson']",3.0,"['Lina Basquette', 'Virginia Ruth McAdoo', 'Linda Darnell']",3.0,2.0,3.0,"Dallas ,  Texas ,  U.S.","San Jose, California","Dallas ,  Texas ,  U.S.","San Jose, California",u09tvw0,,9.0,7.0
400,400,400,Lisa Darr,1963-04-21,Brian Valente ( m.  2005),,,Actress,"Chicago, Illinois , U.S.",,,,,,,55.962819222845106,,['Brian Valente'],[2005],,,,,,,['Brian Valente'],1.0,,,1.0,3.0,"Chicago, Illinois , U.S.",,"Chicago, Illinois , U.S.",,9tbq39n,,4.0,
401,401,401,Jane Darwell,1879-10-15,,,,Actress,"Palmyra, Missouri , U.S.",,,,,,,139.47719665701558,,,,,,,,,,,,,,3.0,7.0,"Palmyra, Missouri , U.S.",,"Palmyra, Missouri , U.S.",,dre7t6n,,9.0,
402,402,402,Stacey Dash,1966-01-20,Brian Lovell (m. 1999; div. mid–2000s) James Maby (m. 2005; div. 2006) Emmanuel Xuereb (m. 2007 or 2009; div. 2011) Jeffrey Marty (m. 2018),2,,Actress Fox News contributor,"The Bronx, New York , U.S.",,,,,,,53.21122268082165,,,,,,,,2.0,,,,,,3.0,3.0,"The Bronx, New York , U.S.",,"The Bronx, New York , U.S.",,drt691j,,1.0,
403,403,403,Alexa Davalos Dunas,1982-05-28,,,,Actress,"Paris , France",,,,,,,36.86044203508628,,,,,,,,,,,,,,2.0,1.0,"Paris , France",,"Paris , France",,9zrs4z5,,5.0,
404,404,404,Amy Davidson,1979-09-15,Kacy Lockwood ( m.  2010),1,,Actress,"Phoenix, Arizona , U.S.",,,,,,,39.56001834397696,,['Kacy Lockwood'],[2010],,,,,1.0,,['Kacy Lockwood'],1.0,,,5.0,5.0,"Phoenix, Arizona , U.S.",,"Phoenix, Arizona , U.S.",,drmtwdr,,8.0,
405,405,405,Ann B. Davis,1926-05-03,,,,Actress,"Schenectady, New York , U.S.",,,,,,,92.93003963120393,,,,,,,,,,,,,,3.0,1.0,"Schenectady, New York , U.S.",,"Schenectady, New York , U.S.",,dr72ssq,,4.0,
406,406,406,Bette Davis,1908-04-05,Harmon Nelson ( m.  1932;  div.  1938) Arthur Farnsworth ( m.  1940; died 1943) William Grant Sherry ( m.  1945;  div.  1950) Gary Merrill ( m.  1950;  div.  1960),"3, including  Barbara Sherry",,Actress,"Lowell, Massachusetts , U.S.",,,,,,,111.00570169134205,,"['Harmon Nelson', 'Arthur Farnsworth', 'William Grant Sherry', 'Gary Merrill']","[1932, 1940, 1945, 1950]","[1938, 1950, 1960]",,,,3.0,,"['Harmon Nelson', 'Arthur Farnsworth', 'William Grant Sherry', 'Gary Merrill']",4.0,,,1.0,1.0,"Lowell, Massachusetts , U.S.",,"Lowell, Massachusetts , U.S.",,9q5ctr1,,3.0,
407,407,407,Dana Davis,1978-10-04,,,,"Actress, voice actress, novelist","Davenport, Iowa , U.S.",,,,,,,40.50733416839497,,,,,,,,,,,,,,1.0,1.0,"Davenport, Iowa , U.S.",,"Davenport, Iowa , U.S.",,9xj5ss8,,9.0,
408,408,408,Geena Davis,1956-01-21,Richard Emmolo ( m.  1982;  div.  1983) Jeff Goldblum ( m.  1987;  div.  1990) Renny Harlin ( m.  1993;  div.  1998),3,,"Actress, producer, writer, athlete, model","Wareham, Massachusetts , U.S.",,,,,,,63.210059070343675,,"['Richard Emmolo', 'Jeff Goldblum', 'Renny Harlin']","[1982, 1987, 1993]","[1983, 1990, 1998]",,,,3.0,,"['Richard Emmolo', 'Jeff Goldblum', 'Renny Harlin']",3.0,,,3.0,5.0,"Wareham, Massachusetts , U.S.",,"Wareham, Massachusetts , U.S.",,9vm4n27,,1.0,
409,409,409,Hope Davis,1964-03-23,Ford Evanson ( m.  1989;  div.  1996) Jon Patrick Walker  ( m.  2000),2,,"Actress, Singer","Englewood, New Jersey , U.S.",,,,,,,55.040144561489974,,"['Ford Evanson', 'Jon Patrick Walker']","[1989, 2000]",[1996],,,,2.0,,"['Ford Evanson', 'Jon Patrick Walker']",2.0,,,6.0,5.0,"Englewood, New Jersey , U.S.",,"Englewood, New Jersey , U.S.",,djyx9be,,3.0,
410,410,410,Josie Davis,1973-01-16,,,,Actress,"Los Angeles ,  California , U.S.",,,,,,,46.22134609197999,,,,,,,,,,,,,,2.0,3.0,"Los Angeles ,  California , U.S.",,"Los Angeles ,  California , U.S.",,dp4jzje,,0.0,
411,411,411,Kristin Davis,1965-02-23,,2,,"Actress, producer","Boulder, Colorado , U.S.",,,,,,,54.11746990013484,,,,,,,,2.0,,,,,,1.0,2.0,"Boulder, Colorado , U.S.",,"Boulder, Colorado , U.S.",,dpsby4p,,2.0,
412,412,412,Phyllis Davis,1940-07-17,,,,Actress,"Port Arthur, Texas , U.S.",,,,,,,78.72304017194054,,,,,,,,,,,,,,2.0,6.0,"Port Arthur, Texas , U.S.",,"Port Arthur, Texas , U.S.",,dr5regw,,6.0,
413,413,413,Viola Davis,1965-08-11,Rhode Island College  ( BA ) Juilliard School  ( GrDip ),1,Rhode Island College (BA)Juilliard School (GrDip),"Actress, producer","St. Matthews, South Carolina , U.S.",,,,,,,53.654763615953776,,,,,,,,1.0,,,,,,1.0,5.0,"St. Matthews, South Carolina , U.S.",,"St. Matthews, South Carolina , U.S.",,9q5ctr1,,7.0,
414,414,414,Embeth Davidtz,1965-08-11,Jason Sloane ( m.  2002),2,,Actress,"Lafayette, Indiana , U.S.",,,,,,,53.654763615953776,,['Jason Sloane'],[2002],,,,,2.0,,['Jason Sloane'],1.0,,,1.0,4.0,"Lafayette, Indiana , U.S.",,"Lafayette, Indiana , U.S.",,dngykys,,7.0,
415,415,415,Pam Dawber,1951-10-18,Mark Harmon  ( m.  1987),2,,"Actress, producer, singer","Detroit ,  Michigan , U.S.",1951-09-02,"Burbank, California , U.S.","Actor ,  television producer ,  television director",Pam Dawber  ( m.  1987),2,0.12594372232147136,67.47024237321779,67.59618609553928,['Mark Harmon'],[1987],,['Pam Dawber'],[1987],,2.0,2.0,['Mark Harmon'],1.0,['Pam Dawber'],1.0,1.0,3.0,"Detroit ,  Michigan , U.S.","Burbank, California , U.S.","Detroit ,  Michigan , U.S.","Burbank, California , U.S.",dn4mtdm,,9.0,8.0
416,416,416,Rosario Dawson,1979-05-09,,1,,Actress producer writer,"New York City ,  New York , U.S.",,,,,,,39.913208347878474,,,,,,,,1.0,,,,,,1.0,6.0,"New York City ,  New York , U.S.",,"New York City ,  New York , U.S.",,9wvkytr,,4.0,
417,417,417,Roxann Dawson,,Casey Biggs ( m.  1985;  div.  1987) Eric Dawson  ( m.  1994),,,"Actor, director","Los Angeles ,  California , U.S.",1955-04-04,"Toledo, Ohio , U.S.",Actor,"Roxann Dawson ( m.  1985; Div. 1987) 
 Brigit Binns  ( m.  2004)",,,,64.00952791638431,"['Casey Biggs', 'Eric Dawson']","[1985, 1994]",[1987],"['Roxann Dawson', 'Brigit Binns']","[1985, 2004]",,,,"['Casey Biggs', 'Eric Dawson']",2.0,"['Roxann Dawson', 'Brigit Binns']",2.0,1.0,8.0,"Los Angeles ,  California , U.S.","Toledo, Ohio , U.S.","Los Angeles ,  California , U.S.","Toledo, Ohio , U.S.",dr72h8r,,,3.0
418,418,418,Doris Day,1922-04-03,Al Jorden ( m.  1941;  div.  1943) George Weidler ( m.  1946;  div.  1949) Martin Melcher ( m.  1951; died 1968) Barry Comden ( m.  1976;  div.  1981),Terry Melcher,,"Actress, singer, animal rights activist","Cincinnati, Ohio , U.S.",,,,,,,97.01225897862379,,"['Al Jorden', 'George Weidler', 'Martin Melcher', 'Barry Comden']","[1941, 1946, 1951, 1976]","[1943, 1949, 1981]",,,,,,"['Al Jorden', 'George Weidler', 'Martin Melcher', 'Barry Comden']",4.0,,,1.0,1.0,"Cincinnati, Ohio , U.S.",,"Cincinnati, Ohio , U.S.",,c2b2q7d,,3.0,
419,419,419,Felicia Day,1979-06-28,,1,,Actress writer producer,"Huntsville, Alabama , U.S.",,,,,,,39.77631299752904,,,,,,,,1.0,,,,,,1.0,7.0,"Huntsville, Alabama , U.S.",,"Huntsville, Alabama , U.S.",,dph1u9q,,6.0,
420,420,420,Marceline Day,1908-04-24,Arthur J. Klein (1930–19??; divorced)  John Arthur (1959–?),,,Actress,"Colorado Springs, Colorado , U.S.",,,,,,,110.95368145820929,,,,,,,,,,,,,,2.0,2.0,"Colorado Springs, Colorado , U.S.",,"Colorado Springs, Colorado , U.S.",,dpmuhfx,,4.0,
421,421,421,Priscilla Dean,1896-11-25,"Leslie P. Arnold  (October 6, 1928-19??) Wheeler Oakman  (1920-1926; divorced)",,,Actress,"Manhattan, New York City , U.S.",,,,,,,122.36253995633038,,,,,,,,,,,,,,3.0,1.0,"Manhattan, New York City , U.S.",,"Manhattan, New York City , U.S.",,dr5r37x,,11.0,
422,422,422,Yvonne De Carlo,1922-09-01,Robert Drew Morgan ( m.  1955;  div.  1973),2,,"Actress, dancer, singer","Vancouver ,  British Columbia , Canada",,,,,,,96.59883502056853,,['Robert Drew Morgan'],[1955],[1973],,,,2.0,,['Robert Drew Morgan'],1.0,,,1.0,2.0,"Vancouver ,  British Columbia , Canada",,"Vancouver ,  British Columbia , Canada",,9t9p69y,,8.0,
423,423,423,Brooklyn Decker,1987-04-12,Andy Roddick  ( m.   2009 ),2,,,"Kettering, Ohio , U.S.",,,,,,,31.986967562646733,,['Andy Roddick'],[2009],,,,,2.0,,['Andy Roddick'],1.0,,,1.0,5.0,"Kettering, Ohio , U.S.",,"Kettering, Ohio , U.S.",,9q5ctr1,,3.0,
424,424,424,Ruby Dee,1922-10-27,Frankie Dee Brown  (m.  c.  1941 ; div. 1945) Ossie Davis ( m.  1948; died 2005),"3, including  Guy Davis",,"Actress, poet, playwright, screenwriter, journalist, activist","Cleveland ,  Ohio , U.S.",1917-12-18,"Cogdell,  Clinch County, Georgia , U.S.","Actor, director, poet, playwright, author, activist","February 4, 2005 (2005-02-04)  (aged 87) Miami ,  Florida , U.S.","3, including Guy Davis",4.857047030397613,96.44551222817715,101.30255925857479,,,,,,,3.0,3.0,,,,,2.0,2.0,"Cleveland ,  Ohio , U.S.","Cogdell,  Clinch County, Georgia , U.S.","Cleveland ,  Ohio , U.S.","Cogdell,  Clinch County, Georgia , U.S.",xn76cyd,,10.0,11.0
425,425,425,Sandra Dee,1942-04-23,Bobby Darin ( m.  1960;  div.  1967),1,Hollywood Professional School,"Actress, model","Bayonne, New Jersey , U.S.",1936-05-14,"East Harlem ,  New York City , U.S.","
 Singer 
 songwriter 
 actor 
","December 20, 1973 (1973-12-20)  (aged 37) Los Angeles ,  California , U.S.",,5.941258205165062,76.95709015243297,82.89834835759805,['Bobby Darin'],[1960],[1967],,,,1.0,,['Bobby Darin'],1.0,,,1.0,1.0,"Bayonne, New Jersey , U.S.","East Harlem ,  New York City , U.S.","Bayonne, New Jersey , U.S.","East Harlem ,  New York City , U.S.",9yh48pe,,4.0,4.0
426,426,426,Kaylee DeFer,1986-09-23,Michael Fitzpatrick  ( m.  2015),2,,Actress,"Tucson, Arizona , U.S.",,,,,,,32.53728687105143,,['Michael Fitzpatrick'],[2015],,,,,2.0,,['Michael Fitzpatrick'],1.0,,,1.0,1.0,"Tucson, Arizona , U.S.",,"Tucson, Arizona , U.S.",,dr72h8r,,9.0,
427,427,427,Gloria DeHaven,1925-07-23,John Payne ( m.  1944;  div.  1950) Martin Kimmel [1] ( m.  1953;  div.  1954) Richard Fincher ( m.  1957;  div.  1963) Richard Fincher ( m.  1965;  div.  1969),4,,"Actress, singer","Los Angeles ,  California , U.S.",1912-05-23,"Roanoke ,  Virginia , U.S.","Actor, singer",Anne Shirley ( m.  1937;  div.  1943) Gloria DeHaven ( m.  1944;  div.  1950) Alexandra Crowell Curtis  ( m.  1953),"3, including Julie Payne",13.166594796607733,93.70760522118866,106.8742000177964,"['John Payne', 'Martin Kimmel 1', 'Richard Fincher', 'Richard Fincher']","[1944, 1953, 1957, 1965]","[1950, 1954, 1963, 1969]","['Anne Shirley', 'Gloria DeHaven', 'Alexandra Crowell Curtis']","[1937, 1944, 1953]","[1943, 1950]",4.0,3.0,"['John Payne', 'Martin Kimmel 1', 'Richard Fincher', 'Richard Fincher']",4.0,"['Anne Shirley', 'Gloria DeHaven', 'Alexandra Crowell Curtis']",3.0,1.0,3.0,"Los Angeles ,  California , U.S.","Roanoke ,  Virginia , U.S.","Los Angeles ,  California , U.S.","Roanoke ,  Virginia , U.S.",dr5regw,,7.0,5.0
428,428,428,Olivia de Havilland,1916-07-01,"
 Marcus Goodrich ( m.  1946;  div.  1953) 
 Pierre Galante ( m.  1955;  div.  1979) 
",2,,Actress,"Tokyo ,  Japan",1897-11-28,"San Antonio ,  Texas , U.S","Screenwriter, novelist",Olivia de Havilland ( m.   1946 ;  div.  1953),1,18.58765067044498,102.76733950731364,121.3549901777586,"['Marcus Goodrich', 'Pierre Galante']","[1946, 1955]","[1953, 1979]",['Olivia de Havilland'],[1946],[1953],2.0,1.0,"['Marcus Goodrich', 'Pierre Galante']",2.0,['Olivia de Havilland'],1.0,1.0,9.0,"Tokyo ,  Japan","San Antonio ,  Texas , U.S","Tokyo ,  Japan","San Antonio ,  Texas , U.S",9g3w81t,,6.0,11.0
429,429,429,Nicole DeHuff,1975-01-06,Ari Palitz (2000-2005) (her death),,,Actress,"Antlers, Oklahoma ,  U.S.",,,,,,,44.25005304694826,,,,,,,,,,,,,,1.0,3.0,"Antlers, Oklahoma ,  U.S.",,"Antlers, Oklahoma ,  U.S.",,dr4e394,,0.0,
430,430,430,Wanda De Jesus,1958-08-26,Jimmy Smits  (1986–present),,,Actress,"Manhattan ,  New York , U.S.",,,,,,,60.61452322771857,,,,,,,,,,,,,,4.0,11.0,"Manhattan ,  New York , U.S.",,"Manhattan ,  New York , U.S.",,9q5ctr1,,8.0,
431,431,431,Paz de la Huerta,1984-09-03,,,,Actress,"New York City , U.S.",,,,,,,34.59071712629281,,,,,,,,,,,,,,3.0,2.0,"New York City , U.S.",,"New York City , U.S.",,dr5regw,,8.0,
432,432,432,Kate del Castillo,1972-10-23,Luis García  (2001–2004) Aarón Díaz  (2009–2012),,,Actress,"Mexico City ,  Mexico",,,,,,,46.454068187574,,,,,,,,,,,,,,3.0,8.0,"Mexico City ,  Mexico",,"Mexico City ,  Mexico",,9q92qge,,10.0,
433,433,433,Kim Delaney,1961-11-29,Charles Grant ( m.  1984;  div.  1988) Joseph Cortese ( m.  1989;  div.  1994),1,,Actress,"Philadelphia ,  Pennsylvania , U.S.",1957-11-29,"Winston-Salem, North Carolina ,  United States",Actor,,,4.000082137210208,57.35367598239526,61.353758119605466,"['Charles Grant', 'Joseph Cortese']","[1984, 1989]","[1988, 1994]",,,,1.0,,"['Charles Grant', 'Joseph Cortese']",2.0,,,1.0,1.0,"Philadelphia ,  Pennsylvania , U.S.","Winston-Salem, North Carolina ,  United States","Philadelphia ,  Pennsylvania , U.S.","Winston-Salem, North Carolina ,  United States",u09tvw0,,11.0,11.0
434,434,434,Diane Delano,1957-01-29,,,,Actress,"Los Angeles ,  California , U.S.",,,,,,,62.186081849729966,,,,,,,,,,,,,,2.0,2.0,"Los Angeles ,  California , U.S.",,"Los Angeles ,  California , U.S.",,dr5x8y2,,1.0,
435,435,435,Dana Delany,1956-03-13,,,,"Actress, producer","New York City ,  New York ,  U.S.",,,,,,,63.06768790598027,,,,,,,,,,,,,,1.0,2.0,"New York City ,  New York ,  U.S.",,"New York City ,  New York ,  U.S.",,9qbdxtf,,2.0,
436,436,436,Grey DeLisle,1973-08-24,"
 Christopher DeLisle ( m.  1992;  div.  1993) 
 Murry Hammond ( m.  2002;  div.  2010) 
 Jared Griffin ( m.  2012) 
",3,,"Voice actress, singer-songwriter","Fort Ord ,  California , U.S.",,,,,,,45.619006550442506,,"['Christopher DeLisle', 'Murry Hammond', 'Jared Griffin']","[1992, 2002, 2012]","[1993, 2010]",,,,3.0,,"['Christopher DeLisle', 'Murry Hammond', 'Jared Griffin']",3.0,,,4.0,2.0,"Fort Ord ,  California , U.S.",,"Fort Ord ,  California , U.S.",,cbqd0jq,,8.0,
437,437,437,Julie Delpy,1969-12-21,Dimitris Birbilis (2015-present),Leo (b. 2009),,Actress,"Paris ,  France",,,,,,,49.293277753821094,,,,,,,,,,,,,,2.0,1.0,"Paris ,  France",,"Paris ,  France",,dr47wjv,,11.0,
438,438,438,Drea de Matteo,1972-01-19,Shooter Jennings  (2001–2013) Michael Devin,2,Loyola School,Actress,"Queens ,  New York , U.S.",,,,,,,47.21520633551682,,,,,,,,2.0,,,,,,1.0,2.0,"Queens ,  New York , U.S.",,"Queens ,  New York , U.S.",,9z4nchd,,0.0,
439,439,439,Rebecca De Mornay,1959-08-29,Bruce Wagner ( m.   1986 ;  div.  1990),2,,"Actress, producer","Santa Rosa, California , U.S.",,,,,,,59.60697344914679,,['Bruce Wagner'],[1986],[1990],,,,2.0,,['Bruce Wagner'],1.0,,,3.0,2.0,"Santa Rosa, California , U.S.",,"Santa Rosa, California , U.S.",,9q5bn7t,,8.0,
440,440,440,Carol Dempster,1901-12-09,Edwin S. Larsen ( m.  1926–1978),,,Actress,"Duluth, Minnesota , U.S.",,,,,,,117.32752897047851,,['Edwin S Larsen'],[1926],,,,,,,['Edwin S Larsen'],1.0,,,1.0,11.0,"Duluth, Minnesota , U.S.",,"Duluth, Minnesota , U.S.",,9q5ctr1,,11.0,
441,441,441,Lori Beth Denberg,,,,,Actress/Comedian,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,,r1mp5g8,,,
442,442,442,Kat Dennings,1986-06-13,,,,Actress,"Bryn Mawr, Pennsylvania , U.S.",,,,,,,32.81655338576425,,,,,,,,,,,,,,4.0,1.0,"Bryn Mawr, Pennsylvania , U.S.",,"Bryn Mawr, Pennsylvania , U.S.",,dje1xys,,5.0,
443,443,443,Sandy Dennis,1937-04-27,,,,Actress,"Hastings, Nebraska , U.S.",,,,,,,81.94555671916605,,,,,,,,,,,,,,2.0,1.0,"Hastings, Nebraska , U.S.",,"Hastings, Nebraska , U.S.",,dr5regw,,4.0,
444,444,444,Bo Derek,1956-11-20,John Derek ( m.  1976; died 1998),,,Actress,"Long Beach, California , U.S.",1926-08-12,"Hollywood ,  California , U.S.","Actor, director, photographer",Pati Behrs ( m.  1948;  div.  1955) Ursula Andress ( m.  1957;  div.  1966) Linda Evans ( m.  1968;  div.  1974) Bo Derek ( m.  1976; died 1998),2,30.275775683278923,62.377735340219175,92.65351102349808,['John Derek'],[1976],,"['Pati Behrs', 'Ursula Andress', 'Linda Evans', 'Bo Derek']","[1948, 1957, 1968, 1976]","[1955, 1966, 1974]",,2.0,['John Derek'],1.0,"['Pati Behrs', 'Ursula Andress', 'Linda Evans', 'Bo Derek']",4.0,1.0,1.0,"Long Beach, California , U.S.","Hollywood ,  California , U.S.","Long Beach, California , U.S.","Hollywood ,  California , U.S.",9q5ctr1,,10.0,7.0
445,445,445,Laura Dern,1967-02-10,Ben Harper ( m.  2005;  div.  2013),2,,"Actress, activist, director, producer","Los Angeles ,  California , U.S.",,,,,,,52.15439057612408,,['Ben Harper'],[2005],[2013],,,,2.0,,['Ben Harper'],1.0,,,1.0,1.0,"Los Angeles ,  California , U.S.",,"Los Angeles ,  California , U.S.",,9q5ctr1,,1.0,
446,446,446,Portia de Rossi,1973-01-31,Mel Metcalfe ( m.  1996;  div.  1999) Ellen DeGeneres  ( m.  2008),,,"Actress, model, philanthropist","Horsham, Victoria , Australia",,,,,,,46.180277486875156,,"['Mel Metcalfe', 'Ellen DeGeneres']","[1996, 2008]",[1999],,,,,,"['Mel Metcalfe', 'Ellen DeGeneres']",2.0,,,1.0,1.0,"Horsham, Victoria , Australia",,"Horsham, Victoria , Australia",,9q5ctr1,,1.0,
447,447,447,Donna D'Errico,1968-03-30,American,2,,"Model, actress [3]","Dothan, Alabama , U.S. [2]",,,,,,,51.02089707523085,,,,,,,,2.0,,,,,,2.0,,"Dothan, Alabama , U.S. [2]",,"Dothan, Alabama , U.S. [2]",,9q8yvh6,,3.0,
448,448,448,Melissa De Sousa,1967-09-25,,,High School of Performing Arts,Actress,"New York City ,  New York , U.S.",,,,,,,51.53288568553769,,,,,,,,,,,,,,1.0,,"New York City ,  New York , U.S.",,"New York City ,  New York , U.S.",,9r16582,,9.0,
449,449,449,Emily Deschanel,1976-10-11,David Hornsby  ( m.   2010 ),2,,"
 Actress 
 Producer 
","Los Angeles , California, U.S.",1975-12-01,"Newport News, Virginia , U.S.","Actor, screenwriter, producer",Emily Deschanel  ( m.   2010 ),2,0.8624407072013799,42.486840934447656,43.349281641649036,['David Hornsby'],[2010],,['Emily Deschanel'],[2010],,2.0,2.0,['David Hornsby'],1.0,['Emily Deschanel'],1.0,5.0,,"Los Angeles , California, U.S.","Newport News, Virginia , U.S.","Los Angeles , California, U.S.","Newport News, Virginia , U.S.",9q5ctr1,,9.0,11.0
450,450,450,Mary Jo Deschanel,1945-11-25,Caleb Deschanel  ( m.  1972),Emily Deschanel Zooey Deschanel,,Actress,"Los Angeles ,  California , U.S.",1944-09-21,"Philadelphia ,  Pennsylvania , United States","Cinematographer, film director",Mary Jo Weir  ( m.  1972),Emily Deschanel (b. 1976)Zooey Deschanel (b. 1980),1.1773000130050584,73.36495615926405,74.54225617226909,['Caleb Deschanel'],[1972],,['Mary Jo Weir'],[1972],,,,['Caleb Deschanel'],1.0,['Mary Jo Weir'],1.0,1.0,,"Los Angeles ,  California , U.S.","Philadelphia ,  Pennsylvania , United States","Los Angeles ,  California , U.S.","Philadelphia ,  Pennsylvania , United States",9tbq39n,,11.0,8.0
451,451,451,Zooey Deschanel,1980-01-17,Ben Gibbard ( m.  2009;  div.  2012) Jacob Pechenik ( m.  2015),2,,"
 Actress 
 model 
 singer 
 songwriter 
","Los Angeles ,  California , U.S.",,,,,,,39.22051787511037,,"['Ben Gibbard', 'Jacob Pechenik']","[2009, 2015]",[2012],,,,2.0,,"['Ben Gibbard', 'Jacob Pechenik']",2.0,,,1.0,,"Los Angeles ,  California , U.S.",,"Los Angeles ,  California , U.S.",,9vk1mc9,,0.0,
452,452,452,Anna Maria Perez de Tagle,1990-12-23,,,,"Actress, singer","San Francisco, California , U.S. [1]",,,,,,,28.288055196205264,,,,,,,,,,,,,,1.0,,"San Francisco, California , U.S. [1]",,"San Francisco, California , U.S. [1]",,dr7b3pv,,0.0,
453,453,453,Amanda Detmer,1971-09-27,Bernardo Targett ( m.  2004;  div.  2007)     John Crickellas ( m.  2007),,"California State University, Chico (BA)New York University (MFA)",Actress,"Chico, California , U.S.",,,,,,,47.527327734313495,,"['Bernardo Targett', 'John Crickellas']","[2004, 2007]",[2007],,,,,,"['Bernardo Targett', 'John Crickellas']",2.0,,,1.0,,"Chico, California , U.S.",,"Chico, California , U.S.",,drkmd70,,9.0,
454,454,454,Zoey Deutch,1994-11-10,,,,"
 Actress 
 producer 
 model 
","Los Angeles ,  California , U.S.",,,,,,,24.405703060295558,,,,,,,,,,,,,,2.0,,"Los Angeles ,  California , U.S.",,"Los Angeles ,  California , U.S.",,dpnegjk,,10.0,
455,455,455,Kaitlyn Dever,1996-12-21,,,,Actress,"Phoenix, Arizona , U.S.",,,,,,,22.29203885090043,,,,,,,,,,,,,,1.0,,"Phoenix, Arizona , U.S.",,"Phoenix, Arizona , U.S.",,dr5rzvk,,11.0,
456,456,456,Loretta Devine,1949-08-21,Glenn Marshall,,"University of Houston (1971, BA)Brandeis University (1976, MFA)","Actress, singer","Houston, Texas , U.S.",,,,,,,69.62771309472474,,,,,,,,,,,,,,1.0,,"Houston, Texas , U.S.",,"Houston, Texas , U.S.",,dr5regw,,7.0,
457,457,457,Torrey DeVitto,1984-06-08,Paul Wesley ( m.  2011;  div.  2013) [1],,,"
 Actress 
 model 
 violinist 
 activist 
","Huntington, New York , U.S.",1982-07-23,"New Brunswick, New Jersey , U.S.","
 Actor 
 director 
 producer 
",Paul Wasilewski,,1.8782042067941165,34.828915035900806,36.70711924269492,['Paul Wesley'],[2011],[2013],,,,,,['Paul Wesley'],1.0,,,2.0,,"Huntington, New York , U.S.","New Brunswick, New Jersey , U.S.","Huntington, New York , U.S.","New Brunswick, New Jersey , U.S.",dp0qb1j,,5.0,7.0
458,458,458,Jenna Dewan,1980-12-03,Channing Tatum ( m.  2009;  div.  2018),1,,"
 Actress 
 dancer 
","Hartford, Connecticut , U.S.",1980-04-26,"Cullman, Alabama , U.S.","Actor, singer",Jenna Dewan ( m.  2009;  div.  2018),1,0.6050774485444602,38.341649725867065,38.94672717441153,['Channing Tatum'],[2009],[2018],['Jenna Dewan'],[2009],[2018],1.0,1.0,['Channing Tatum'],1.0,['Jenna Dewan'],1.0,1.0,,"Hartford, Connecticut , U.S.","Cullman, Alabama , U.S.","Hartford, Connecticut , U.S.","Cullman, Alabama , U.S.",9q5dybb,,11.0,4.0
